date,favorite_cnt,id,retweet_cnt,text,user,user_id
Sun Sep 15 07:47:55 +0000 2019,34.0,1173141380782317568,24.0,"L’ @Inrap et la @SNCF s’associent pour trois expositions photographiques sur le thème ""À la (re)conquête du passé. Aventures archéologiques"" dans les gares de #Marseille Saint-Charles, Paris Montparnasse, Paris-Est et #Rennes, jusqu'au 15 novembre [LIEN] [LIEN]",Xavier Mauduit,806445400639111168
Sun Sep 15 08:51:31 +0000 2019,13.0,1173157386170839040,5.0,"Il y a une époque, les trains de la @SNCF allait sur Dinant via la ligne (aujourd'hui désaffectée) Dinant - Givet, qui est un prolongement de la Ligne 154. Une étude de faisabilité a été demandé par le gouvernement wallon et un accord de principe a été signé croisons les doigts. [LIEN]",Nexus624 || Uchronik,2898912507
Sun Sep 15 09:20:39 +0000 2019,3.0,1173164715373150208,1.0,"Donc il suffit de démonter la roue avant d’un vélo, de l’emballer dans du film plastique ou avec un sac poubelle, pour qu’il soit considéré comme un bagage et puisse être transporté dans un TGV, le tout gratos ? 🤔 @SNCF @ouisncf #DansLeTGV #Train #Vélo [LIEN]",Petit Conducteur,797377075934068736
Sun Sep 15 09:30:15 +0000 2019,3.0,1173167134710669313,2.0,"Alors qu'un mouvement de #grève impactera la @SNCF, lundi 16 septembre, plusieurs alternatives aux transports en commun existent sur le territoire. #Autopartage, #covoiturage, #coworking, #télétravail... Retrouvez nos conseils sur [LIEN]@SoeeEmploi @SeineOuest [LIEN]",GrandParisSeineOuest,4783963648
Sun Sep 15 09:30:57 +0000 2019,21.0,1173167310401691648,7.0,"Entre 2 et 5 emplacements vélos dans chaque voiture, c'est en Slovaquie. Vous en dites quoi à la @SNCF ? [LIEN]",Gilles Laurent,1105962402
Sun Sep 15 09:39:18 +0000 2019,0.0,1173169411127205890,0.0,"Donc @GroupeSNCF @SNCF c'est 3 applications !! Une pour @ouigoSNCF, une pour réserver les trains chers @ouisncf et une pour les infos #engare qui elle n'affiche aucune info concernant les @ouigoSNCF....Des génies dans cette entreprise...",Murray Bookchin,321891616
Sun Sep 15 09:41:05 +0000 2019,1.0,1173169858940493824,1.0,Hello @SNCF comment puis-je ajouter des voyages à ma carte de fidélité voyageur ? Votre formulaire ne fonctionne pas,Marie Huyghues,4653727283
Sun Sep 15 09:53:22 +0000 2019,0.0,1173172951606276101,0.0,Nous avons mis 25h pour faire 500kms.. merci la @SNCF pour votre efficacité une nouvelle fois 👏🏻👏🏻😒,Jean 💁🏻‍♀️,2241074581
Sun Sep 15 09:59:44 +0000 2019,3.0,1173174554291834880,1.0,"Donc, @SNCF, si on vous demande de prendre en charge nos bagages lors d'un trajet en @TGVINOUI , vous allez les transporter... En camion ? Vous essayez même plus de faire semblant d'être écologique au moins... [LIEN]",Marc-Antoine Allory,934326704
Sun Sep 15 10:04:08 +0000 2019,22.0,1173175657913888768,15.0,"A la @FetedelHumanite pour la mobilisation générale pour sauver le #traindesprimeurs sabordés par la @SNCF . L'écologie, ça n'est pas des mots mais des actes. Il doit repartir le 1er novembre ! Nous y veillerons. [LIEN]",Pierre Garzon,468729250
Sun Sep 15 10:06:04 +0000 2019,6.0,1173176144872558592,0.0,Donc là à cause de la @SNCF j'ai loupé le concert de Roméo en vip...,ciraptor 🍜,999926003777458177
Sun Sep 15 10:12:07 +0000 2019,2.0,1173177670022115328,0.0,"Merci à la @SNCF de laisser la gare de Gien fermée et non accessible même par la ""sortie de nuit"" 👏👏👏 comme ça chéri reste à la maison aujourd'hui 🎉",Yoyo,436189864
Sun Sep 15 10:22:25 +0000 2019,0.0,1173180260931854339,0.0,Alo @SNCF  faites en sorte que des agents répondent au téléphone si vos services de modifications ne peuvent se faire que par téléphone..!,Virginie MartinRobin,415391306
Sun Sep 15 10:31:16 +0000 2019,1.0,1173182487998152704,0.0,Quelque chose à dire @SNCF ? [LIEN],Laure Leforestier,11154742
Sun Sep 15 10:37:31 +0000 2019,2.0,1173184062443442176,1.0,"Et ils arrivent encore à se regarder dans la glace ? Honte à @brunepoirson @Elisabeth_Borne @SNCF, le clan oligarchique et son écologie décomplexée 🤮🤮🤮 [LIEN]",La bisounours deter 🐝⏳🦋🐧🦔🦍,402719764
Sun Sep 15 10:47:33 +0000 2019,0.0,1173186585640275968,0.0,eh la @SNCF comment on fait quand on est plusieurs a la meme place/meme voiture alors quon a payé une blinde le billet ??????On met nos valises sur nos tetes aussi dans ces cas là ?!  vu que vos etageres sont trop hautes et petites pour des valises enormes ou toutes remplies!!,sic itur ad astra,1273014278
Sun Sep 15 10:52:38 +0000 2019,1.0,1173187867042095104,0.0,Et l’award de la pire compagnie au monde revient une nouvelle fois à la @sncf bande de zeub,Yanisse Azaiez,1171883935464402945
Sun Sep 15 11:38:23 +0000 2019,7.0,1173199377038340096,2.0,"Ce soir, dans @LeTalkBFC, @wandsfield (Éric #Cinotti), directeur régional de la @SNCF (@bfc_region), revient sur la diminution des dessertes @TGV_Lyria  sur l'axe Paris-Lausanne. Extrait. [LIEN]",Le Talk BFC,771739965659222017
Sun Sep 15 11:56:48 +0000 2019,1.0,1173204014466551808,0.0,"Rien n’est parfait mais @SNCF  a prévu des services d’assistance en gare et même un service domicile train. Tout est indiqué sur le site OUI. SNCF. Ne soyons pas injuste, dans nos commentaires. [LIEN]",thierrymeneau,1013239267
Sun Sep 15 12:22:30 +0000 2019,1.0,1173210482615967750,0.0,40€ pour faire Montpellier-Toulon juste pour l'aller (soit +40€ retour). Avec en plus une correspondance et des retards... La @SNCF expliquez moi quelles avantage j'ai vraiment eu à prendre une carte jeune a 50€ ? (Pour qu'il n'y ait meme pas de controleur en +🤣) l'arnaque👏🏽,Loriana♡,1305410234
Sun Sep 15 13:06:54 +0000 2019,1.0,1173221656266969090,0.0,En direct du @TER_Occitanie @sncf suroccupé j’ai un voisin à moitié assis sur mon siège et les jambes tellement écartées que je n’ose pas lui demander de les resserrer de peur de mettre fin à cet exploit à la limite des possibilités humaines,Raphaël W,2460301580
Sun Sep 15 13:12:30 +0000 2019,0.0,1173223065666445312,0.0,"Prévoir des trains avec des centaines de personnes qui voyagent, avec très peu de places pour les valises de taille normal.J'ai pas l'impression d'être dans un TGV, mais dans un TER.Bravo la @SNCF.",Alexis Mercier Photographe,2391605187
Sun Sep 15 14:13:20 +0000 2019,7.0,1173238371289903104,0.0,Bonjour @SNCF !Placement libre dans les TER de @hautsdefrance ça inclut aussi être debout ou assis par terre dans les allées ? [LIEN],Lucas Denis,1131138290298572800
Sun Sep 15 14:16:18 +0000 2019,2.0,1173239120707104768,0.0,Ptn j’ai hâte que ma carte zou arrive  @SNCF svp envoyer moi ma carte la,Yassss,1108813139318132736
Sun Sep 15 14:27:59 +0000 2019,12.0,1173242061681844224,2.0,"Par contre @SNCF c’est quel genre de foutage de gueule voyager dans un train neuf sans clim, blindé au point que les gens sont serrés debout ou assis par terre....Le but c’est de vendre plus de places que la capacité possible?! Honteux!!",Camille 🥀,1452692082
Sun Sep 15 14:52:09 +0000 2019,1.0,1173248142000775169,0.0,Dites @SNCF je sais que je sens pas très bon mais c'est pas pour autant qu'il faut passer le TER #VannesRennes en mode frigo...,Maëline 🏃‍♀️,1929893148
Sun Sep 15 14:58:33 +0000 2019,15.0,1173249751564914689,1.0,"Drôle et heureux de se retrouver dans le train avec l'ami @fayjelil ! Discussion sur @lillefrance, la politique de la ville et la vie tout simplement. #Merci #lilleestunechance #livetgv @SNCF @ouisncf #UnTrainUneRencontre 👍🖐️ [LIEN]",Tddp,1091624372392132608
Sun Sep 15 15:03:46 +0000 2019,2.0,1173251063333445632,0.0,"#scnf @GroupeSNCF @SNCF En direct Gare Montparnasse, je me déplace pour acheter un billet car avantages fidélité  utilisable au guichet - refoulé car ils vendent uniquement pour le jour J et proposent un rdv en semaine 🤣 je bosse moi les gars! Vivement la concurrence #honteux",GwenCbs,3299498625
Sun Sep 15 15:05:15 +0000 2019,0.0,1173251438350409729,0.0,"Bonjour @SNCF, je suis coincé entre Nimes et Lunel  TER 876542 et je doit prendre un TGV pour Lyon a 17h20, je vais donc probablement le rater. Il y a t il moyen de monter dans un autre?",Mathieu 🇫🇷🇪🇺🌍,998579305130221568
Sun Sep 15 15:05:31 +0000 2019,1.0,1173251504498782210,0.0,"Hey @SNCF , a cause de l’incompétence de vos services je rate mon train à Montparnasse, j’ai déjà mon billet et il est impensable que je paye 70 e pour en acheter un nouveau une heure plus tard. Je peux utiliser mon ancien billet pour prendre le train une heure plus tard ??",BABA,3233177309
Sun Sep 15 15:21:04 +0000 2019,1.0,1173255420200325120,0.0,"Bonjour la @SNCF ! Vous ne voulez pas faire comme les trains AVE espagnols: sièges plus grands et une application qui permet de regarder gratuitement des films, des docs, des matchs, lire, faire des jeux, des cours d'anglais, etc. Ça fait oublier que l'avion est plus rapide. 😊",Actions Pays Catalan 🎗 Accions País Català,760978102952554496
Sun Sep 15 15:24:17 +0000 2019,1.0,1173256229386444801,0.0,"Quand tu prends ton train pour Paris et qu’un contrôleur te dit : « votre voiture n’existe pas... mais ne vous inquiétez pas, allez en 1ère classe et installez où vous voulez »Cimer la @SNCF 😚 [LIEN]",Antoine Llorca ⭐️⭐️,29749307
Sun Sep 15 15:58:41 +0000 2019,2.0,1173264883363790849,0.0,"Les conditions de @SNCF pour un billet de train au tarif pro, soit en théorie le tarif le plus ""flexible"", le plus simple. On dirait un sketch. Simplicité et lisibilité d'une offre de transport sont pourtant les critères clés pour s'assurer un usage... [LIEN]",Olivier Maffre,3342486561
Sun Sep 15 16:03:55 +0000 2019,5.0,1173266200442351618,0.0,vraiment @SNCF vous êtes abrutis,siouL,2626639991
Sun Sep 15 16:07:32 +0000 2019,1.0,1173267111159959553,0.0,Comme vendredi t’as tenu tes promesses @SNCF. Mon #TGV6827 a fait son Strasbourg Lyon de façon parfaite. Juste un petit soucis de propreté à ma place. Maintenant c’est TER qui prends le relai :),Adjane Corrs,2773446675
Sun Sep 15 16:08:51 +0000 2019,0.0,1173267441868259330,0.0,c'est juste scandaleux @SNCF vous devriez rembourser ces gens [LIEN],Firmino ☀,869603458315419649
Sun Sep 15 16:10:37 +0000 2019,1.0,1173267888788201472,0.0,Voilà je prends jamais le train et faut que vous soyez en retard comme d’habitude sérieux personne vous aime @SNCF,Kaneki Ken,1049741219700662273
Sun Sep 15 16:18:19 +0000 2019,0.0,1173269824933388290,0.0,Bonjour @RemiTrain. Il n'est pas possible d'acheter un pass Rémi Découverte 2 jours dans l'appli @SNCF. Le pass 3j est imposé. Le  menu qui permet de choisir entre 2 et 3j n'apparaît pas après la sélection du produit alors qu'il apparaît bien si on choisit un pass découverte +. [LIEN],Flo,288236201
Sun Sep 15 16:38:13 +0000 2019,0.0,1173274832957521920,0.0,Bonjour @SNCF à quand des voitures réservées aux familles/bébés? Car payer presque 300€ pour voyager aux cris des bébés et enfants en 1ère est purement scandaleux! #VictimedelaSociete,Paul de Narbonne,544611678
Sun Sep 15 16:39:37 +0000 2019,6.0,1173275187107848192,3.0,jencule vos trains @SNCF j'ai fracture du Tibia péroné je dois rester debout,Oz🇫🇮,1156903436203548674
Sun Sep 15 16:44:25 +0000 2019,1.0,1173276394043969536,0.0,"Allez encore les retards, merci la @SNCF vous décevez jamais ❤️❤️❤️❤️❤️❤️ [LIEN]",PA,1403215339
Sun Sep 15 16:46:05 +0000 2019,1.0,1173276814615166982,2.0,"Hello la @SNCF , en direct de l’intercités Caen-Paris n°3348.C’est pas un tout petit peu abusé votre surbooking là ? 🤔#30eurospouretreassisdanslesvalises [LIEN]",Jérémie,1069526043764146176
Sun Sep 15 16:50:23 +0000 2019,1.0,1173277894573023234,0.0,"« Suite à un problème technique notre TGV est retenu en gare de Marne La Vallée Chessy » @SNCF, après avoir mis 5h20 au lieu de 2h40 à l’aller (trajet remboursé qu’à 50%), maintenant on est ENCORE coincés au retour ?! Au prix des billets vous me les brisez grave !!!",Calii,39489076
Sun Sep 15 17:01:49 +0000 2019,1.0,1173280772746334208,0.0,Fin de week end 🥺 (poke @SNCF) [LIEN],Denis,52342795
Sun Sep 15 17:11:00 +0000 2019,1.0,1173283084751560704,0.0,"Stylé la @SNCF qui veut pas aggrandir le putain de TER Brive - Toulouse, c'est invivable + quelqu'un a été obligé de sortir car il pouvait plus respirer, c'est pas normal [LIEN]",Phoenix Wright 4 Smash,958365153556393984
Sun Sep 15 17:13:18 +0000 2019,0.0,1173283665192902667,0.0,Allez tous en coeur : Merci la @SNCF d'avoir encore mis un train court pour l'IC 13126 !!! Signé les sardines debout dans les wagons 🖤🖤🖤,Damien B.,55863142
Sun Sep 15 17:18:19 +0000 2019,2.0,1173284924486561795,0.0,Dites la @SNCF on peut m'expliquer votre entêtement à mettre seulement 3 wagons sur le TER qui fait Limoges-Bordeaux le dimanche soir à 19h06 ? Merci pour les gens qui sont restés sur le quai et qui devront attendre le prochain dans 1 h (gare fermée + pas de WC),Perrine,3704393069
Sun Sep 15 17:18:44 +0000 2019,2.0,1173285030946320385,0.0,Tiens... y a un Grindr de la @SNCF maintenant... 🤨 [LIEN],𝐎𝐥𝐢𝐯𝐢𝐞𝐫 𝐒𝐢𝐨𝐮,191008573
Sun Sep 15 17:29:57 +0000 2019,0.0,1173287851812958209,0.0,Ohé @SNCF Je suis à Marseille Et Arenc. On vient de nous annoncer que le train de 19:12 est retardé de dix mn et maintenant il a disparu du panneau d’affichage !!! Que se passe t il ?,Caillard Humeau,334959194
Sun Sep 15 17:38:03 +0000 2019,1.0,1173289891842707457,0.0,svp la @SNCF faites quelque chose là jv câbler,bubule,1119245533099511808
Sun Sep 15 17:41:43 +0000 2019,1.0,1173290814077882368,0.0,Et vous trouvez ça normal @SNCF ? 🤔 [LIEN],Gaetan De Oliveira,1309827578
Sun Sep 15 18:00:41 +0000 2019,32.0,1173295587367772161,8.0,"#JEP2019 : à l'occasion des Journées du Patrimoine, Samedi 21 Septembre, la @SNCF projettera,🎥 à partir de 20h00, le film ""La Bataille du Rail""🚃sur la façade de la gare principale.Entrée libre et gratuite ! 📷 @Nice_Tourisme / A.Issock #CotedAzurFrance #ILoveNice #JEP @JEP [LIEN]",Côte d'Azur France,54003872
Sun Sep 15 18:02:53 +0000 2019,0.0,1173296141217255427,0.0,"#VoiciLaFrance @VisitCotedazur: #JEP2019 : à l'occasion des Journées du Patrimoine, Samedi 21 Septembre, la @SNCF projettera,🎥 à partir de 20h00, l… [LIEN] 🌐 [LIEN]",DiploMix,244013273
Sun Sep 15 18:05:43 +0000 2019,2.0,1173296854639026176,0.0,Hey @SNCF #TGV8646 vous pouvez couper la clim s'il vous plaît ? #TGV #8646,Cmg,702783457
Sun Sep 15 18:09:56 +0000 2019,0.0,1173297914657026049,0.0,La @ouisncf @SNCF @SNCFReseau vous êtes des incapables. A l’aller train supprimé et au retour plus d’une heure d’attente sans aucun message pour au final se débrouiller par sois même c’est à dire prendre l’initiative de changer de train. Correspondance loupée 🖕🏼Je vous hais. Pfff,🔆,878452868
Sun Sep 15 18:19:28 +0000 2019,0.0,1173300313006256135,0.0,Dites @SNCF @ouisncf j'ai eu un empêchement qui m'a fait loupé mon train j'ai passé 20 min a attendre au 3635 pour avoir quelqu'un qui n'a pas pu changer mon billet car ma carte a expiré et j'ai dû racheter un billet plein pot. Vous pouvez faire quelque chose?,Julien,995895528641695744
Sun Sep 15 18:24:41 +0000 2019,1.0,1173301626083381248,0.0,Votre appli elle marche pas ca envoi pas le sms pr confirmer le paiement bande d’incapables @SNCF,stephbetter,625833158
Sun Sep 15 18:30:53 +0000 2019,3.0,1173303186624565248,1.0,"J'aime pas dire du mal mais @sncf, comment vous dire.......Non seulement votre site est géré par des pives mais, en plus, vous faites des farces dont nous sommes les dindons. Essayez de prendre un billet pour faire Annemasse Thonon, même trajet, même temps, même autocar, cumulant",Migno-nette,718819814698008576
Sun Sep 15 18:34:09 +0000 2019,1.0,1173304008217387013,0.0,oh la @SNCF j'ai 1h de ter mulhouse strasbourg vous trouvez le temps de me mettre des amandes par contre qd jpaye un billet jusqua troyes vous préférez faire des aller retour sans contrôler pdt 4h mais vous êtes qui juste,man,1092445380875374593
Sun Sep 15 18:41:21 +0000 2019,0.0,1173305820517425152,0.0,"Cher @SNCF / @ouisncf ... je te déteste avec tes retards. 40min annoncées en gare de départ, ... je vais rentrer vraiment à pas d’heure chez moi ...",Antonin S 🔞🌈,18504021
Sun Sep 15 18:42:15 +0000 2019,1.0,1173306046955347969,0.0,Honteux @SNCF @ouisncf [LIEN],Hanna L.,964637887
Sun Sep 15 19:07:12 +0000 2019,2.0,1173312325711007744,0.0,Bsr @SNCF - notre TGV 8022 Rennes-Paris roule actuellement au ralenti. L’appli annonce 2h de retard? Est-ce fiable? Pour un trajet de 2h c’est énorme ! 😞 [LIEN],Julia Contrea,82375673
Sun Sep 15 19:15:51 +0000 2019,0.0,1173314505536917508,0.0,Merci @SNCF [LIEN],entzik{p},705321245273939968
Sun Sep 15 19:24:36 +0000 2019,16.0,1173316707781349377,5.0,"Et sinon la @sncf, affréter plus de trains, ne pas vendre des tickets au delà de la capacité des trains, éviter à des gens qui paient pour votre service de rester 3 heures debout entre deux compartiments c'est envisageable? [LIEN]",enilrep.,1106299106
Sun Sep 15 19:27:56 +0000 2019,0.0,1173317543689445377,0.0,"j'suis dans ""l'espace détente"" de la gare mais je préfèrerais être chez moi pour me détendre @SNCF",Arsenio,732938056072888321
Sun Sep 15 19:30:10 +0000 2019,3.0,1173318105122189314,0.0,Bonjour @SNCF j'ai saisi mon nom de famille (Ménard) mais apparemment on est en 1995 et vos sites ne savent pas gérer l'UTF-8. Je vais devoir entrer quel nom pour récupérer ma carte de réduction ? Ma nard ? Ménard ? MÃ©nard ? [LIEN],Etienne MÉNARD,903692009776525312
Sun Sep 15 19:35:03 +0000 2019,1.0,1173319337756766210,0.0,La @SNCF c’est vraiment des incapables,safiou,4008828627
Sun Sep 15 19:54:08 +0000 2019,1.0,1173324138255200257,1.0,Les trains @SNCF qui partent 3min en avance ☠️ jamais ils feront quelque choses de bien 😬,clem,752201166038167553
Sun Sep 15 19:54:47 +0000 2019,2.0,1173324300268560390,0.0,La @SNCF et ses retards ne m’avaient pas manqué 😤 [LIEN],Anne-Laure Pavy,2161001286
Sun Sep 15 19:57:17 +0000 2019,22.0,1173324928797597697,12.0,"Délai de prévenance @Elisabeth_Borne , comment allez vous expliquer que vous avez traité et qu’il faut prévenir les utilisateurs des trains @SNCF @RATPgroup ? De quoi faire dérailler les trains et interdire les gares à 2 rails pour le périmètre de 5 m !@dguillaume26 [LIEN]",Charlotte Vassant,3383511322
Sun Sep 15 20:03:11 +0000 2019,3.0,1173326416525635585,0.0,"TGV 8692 - Incendie déclaré près de la voie ferrée entre Le Mans et Paris. Retard (soit disant) estimé à 2h, et train toujours à l’arrêt en gare du Mans depuis +20min. @SNCF avons-nous le droit a une collation gratuite en voiture bar (ou tout autre geste commercial de bonne foi)?",Julien ~,60317908
Sun Sep 15 20:36:03 +0000 2019,0.0,1173334685608493058,0.0,Hello @SNCF ! la carte week-end est incommandable. Une explication svp ? [LIEN],Gribauval,1198234087
Sun Sep 15 20:43:22 +0000 2019,0.0,1173336528891723777,0.0,Depuis 21h09 je devais être arrivé je suis encore dans le tgv si la @SNCF font pas un geste commercial c'est grave,Don Juan,509152580
Sun Sep 15 20:44:05 +0000 2019,0.0,1173336708231942150,1.0,"Les joies des voyages en train. Un feu a été allumé sur une voie en pleine campagne. Arrêt, annonce de l'incident, mais pas d'estimation d'heure d'arrivée alors que l'application @SNCF annonce tout de suite deux heures de retard",Florence Vierron,1909146374
Sun Sep 15 21:11:14 +0000 2019,0.0,1173343542489604097,1.0,Sérieusement ?  Aider une maman ? Un handicapé? ...  @sncf belle mentalité votre argument ... [LIEN],magstras,547168477
Sun Sep 15 21:32:11 +0000 2019,0.0,1173348814574542849,0.0,"Sur 3 trains aujourd'hui, j'en ai eu 2 en retard, donc le premier qui m'a fait louper ma correspondance.. Je remercie à nouveau la @SNCF, champions du monde pour leur grande implication dans le respect du client 😂",Alex,178853497
Sun Sep 15 21:50:48 +0000 2019,0.0,1173353498320285696,0.0,C'est inacceptable les retards récurrents de la @SNCF en basse Normandie.,☄️ Astral Heaven ☄️@Harajuku2019,251685811
Sun Sep 15 22:18:27 +0000 2019,3.0,1173360455911448576,0.0,Salut @SNCF pourquoi a chaques putain de commandes sur les applications sncf les paiements sont refusés ?,Oxapon,887013480137621504
Mon Sep 16 00:44:52 +0000 2019,5.0,1173397302813368320,0.0,Nouvelle vie pour ce Renault Agora S ex-STRAN assurant des navettes @SNCF sur la ligne T4 [LIEN],Mohamed SY,860971504221265920
Mon Sep 16 04:35:30 +0000 2019,0.0,1173455346440032256,0.0,Meme sur le net la @SNCF n'est pas fichue de maintenir son réseau [LIEN],La théorie du con,4285688836
Mon Sep 16 04:35:37 +0000 2019,1.0,1173455375334555653,0.0,"Bonjour @SNCF (@ouisncf) le ter 17800 est parti avec 20min de retard à Part-Dieu, j’ai une correspondance par TGV pour besancon. En théorie j’avais 18min de battement mais là, on fait comment du coup?",𝒥𝑜 🐻,817054301658972160
Mon Sep 16 04:51:55 +0000 2019,1.0,1173459476944433153,0.0,Putain de merde la @SNCF vous cassez vraiment les couilles des 6h du matin,㊙️,992840549701963776
Mon Sep 16 04:54:44 +0000 2019,15.0,1173460186406801409,0.0,L’année universitaire a bien repris. La preuve ? Je suis dans un TGV @SNCF qui a 30 mn de retard. Il y a des choses qui ne changent pas...,Xavier Cabannes,954358120507150336
Mon Sep 16 05:05:22 +0000 2019,0.0,1173462859247960064,0.0,Bonjour @SNCF c'est normal que on se gèle le cul à 7h du mat alors que la gare est censé ouvrir à 5h45 ???Je vais vous envoyer mon ordonnance du médecin je crois [LIEN],Shelly 🤩,964183712530403328
Mon Sep 16 05:23:59 +0000 2019,6.0,1173467545237688321,1.0,"C’est vraiment inadmissible le train supprimé toutes les semaines pour saint Quentin, les cours c’est soit disant important avec vos cartes étudiants bas merci non merci et les conseillers aussi polis que des portes de prisons merci vraiment les gars @sncf @ouisncf",measme 🌹,710127810258591744
Mon Sep 16 05:26:14 +0000 2019,1.0,1173468112819240960,0.0,"Holà @SNCF @ouisncf pas trop fatigués en ces lundis matin de supprimer des trains en direction de St Quentin comme depuis 2 semaines de suite, c'est pas comme si on avait des études à réussir nous.",Leever,880151985638518784
Mon Sep 16 05:39:25 +0000 2019,5.0,1173471429368717312,0.0,GROSSE BLAGUE LE DEUXIÈME TRAIN AUSSISE EST SUPPRIMÉ????!!!!??? mais vous jouer à quoi @SNCF @TERHDF,Eniruam,795039903297966080
Mon Sep 16 05:39:28 +0000 2019,2.0,1173471442274607105,0.0,Merci la @sncf de me faire arriver à 10h. Quelle bande de merdes,bad desire,941965742475538432
Mon Sep 16 05:42:54 +0000 2019,6.0,1173472305751777281,0.0,"Un jour, un train de la @SNCF est arrivé à l’heure en gare de Luxembourg. Fin de la blague.",T'INQUIEETE,528273522
Mon Sep 16 05:55:45 +0000 2019,0.0,1173475539350409216,0.0,"😡 Quand tu découvres 1/2 heure avant de prendre ton TER, qu’il y a un mouvement de grève et que tous les trains sont supprimés 🚆Etre informé la veille c’est plus simple pour s’organiser 😩😬@SNCF",John BILLARD,103397071
Mon Sep 16 06:20:24 +0000 2019,0.0,1173481742344347649,0.0,La @SNCF vous abusez avec vos problème de train dès 6h du mat en début de semaine.,Broken_heart,782943535003762688
Mon Sep 16 06:20:35 +0000 2019,1.0,1173481788745887745,0.0,Bravo @sncf allez bien vous faire foutre déjà que y'a que un train par heure sur la ligne N vous rajoutez avec vos mouvement social à la con [LIEN],rimk,1708272446
Mon Sep 16 06:31:41 +0000 2019,0.0,1173484583255519232,0.0,"En fait la @SNCF dans le nord c'est devenu n'importe quoi '-'Un train en retard OK, mais nous refuser notre correspondance pour 2min de retard c'est n'importe quoi !Ducoup combien de retard au boulot ?1h30 bordel ! Pour deux malheureuse minutes !",Yumeka,1161024307
Mon Sep 16 06:40:25 +0000 2019,0.0,1173486780986904576,0.0,"Ça sert à quoi ""Info alerte trafic"" sur l'appli @SNCF ? Parce que prévenir à chaque avec minimum 15mn de retard, ça ne sert à rien du tout... Encore une mauvaise expérience de ce matin : j'apprend en gare 50mn de retard et 15mn + tard l'appli prévient seulement 😶",foudelaDS,892917734
Mon Sep 16 06:46:05 +0000 2019,0.0,1173488206324600833,0.0,"🎙️ Journal local 🎙️ 🔴 Extension de @autrefaubourg à @choletagglo. Après deux recours contre ce projet, où en est-on?🔴 Vente de billets @SNCF au bureau de tabac de #Chalonnes-sur-Loire: départ réussi!#LaMatinaleRCF [LIEN]",RCF ANJOU,460870996
Mon Sep 16 06:47:21 +0000 2019,3.0,1173488523552415745,1.0,Aller salut les gars @SNCF [LIEN],Karaba la Sorcière,1125362117576622081
Mon Sep 16 07:00:33 +0000 2019,1.0,1173491847290863616,0.0,"deuxième lundi de cour, deuxième train supprimé. vous voulez vraiment que ma cpe me tue @SNCF ?",91essonne,2240841018
Mon Sep 16 07:01:32 +0000 2019,20.0,1173492094909988864,6.0,"Kevin !!! Les paillettes, elles sont à la voiture bar de la @SNCF !! [LIEN]",W£$,2310550618
Mon Sep 16 07:13:48 +0000 2019,1.0,1173495182341394437,0.0,"""allongement de temps de trajet"" : en cette période de rentrée scolaire, découvrez ce qu'est une périphrase grâce à l'exemple préféré de la @SNCF qui évite de pronnoncer le mot ""retard""",Franck Jousseaume,54842022
Mon Sep 16 07:25:41 +0000 2019,6.0,1173498172641091584,3.0,Annonce hostile du contrôleur du #ter17756 menaçant de descendre des vélos du train sur le quai et de sortir le carnet à PV pour que les voyageurs comprennent. @SNCF devrait accompagner l'ecomobilité. #monvelodansletrain #termaconlyon,Machon Julien,1112765257724948480
Mon Sep 16 07:33:22 +0000 2019,1.0,1173500106244575233,0.0,"Ça c'est original, la @SNCF qui m'informe par SMS d'un retard de 25 mn sur mon train... déjà arrivée en gare depuis 20mn",Shoods,972741614576852992
Mon Sep 16 07:40:25 +0000 2019,3.0,1173501879575142400,0.0,"Ce matin, j'ai décidé de reprendre ma routine écologique, c'est à dire venir au bureau en transport en commun (soit 1h10 de transport quand même). Premier jour et premier retard @SNCF de 25 minutes. Faut vraiment être motivé non ??",Antoine Matrion,236384459
Mon Sep 16 08:30:40 +0000 2019,0.0,1173514525146042369,0.0,"imagine ton fils il va travailler a la @SNCF , t'as tout raté y'a plus qu'à se tirer une balle",younghedoniste,1012492807066607621
Mon Sep 16 09:20:24 +0000 2019,4.0,1173527043411234816,0.0,J'ai du courir pour avoir mon train pour qu'au final il soit retardé d'1h et qu'on nous fasse changer de train living my best life vive la @SNCF,Jess ⍟ || AMMD2,272987850
Mon Sep 16 09:53:04 +0000 2019,0.0,1173535262074388480,1.0,Bonjour @RERC_SNCF il y a une incohérence entre l’appli @SNCF et vos fiches horaires de grève qui donne pas de train à partir de 22h pour Bretigny et l’appli elle dit qu’il y vont bien!?Merci,Gaspard&Balthazar,555084050
Mon Sep 16 10:06:11 +0000 2019,2.0,1173538561586601985,1.0,"Découvrez l'agenda de ce tout nouvel événement ! Objectif : aider votre entreprise à croître durablement. En partenariat avec @FlyTheNest_team, @IntlSOS, @SNCF, @ChinaSouthernEU et @citizenM &gt;&gt; [LIEN] [LIEN]",Egencia France,176730016
Mon Sep 16 10:25:48 +0000 2019,23.0,1173543500903833600,7.0,"Bonjour @SNCF @LIGNER_SNCF @IDFmobilites. L'application de la loi Evin, c'est juste pour les voyageurs de la R quand il y a besoin de faire des PV? Parce que la Police ne l'applique même pas (pic avec visages floutés) et on voit personne aller verbaliser. Alors? @alainkrakovitch [LIEN]",UsagersligneR,934340246795423744
